entry_ts,exit_ts,direction,pnl_ticks
2025-04-16 10:36:00 UTC,2025-04-16 11:00:00 UTC,long,50.0
2025-04-17 10:36:00 UTC,2025-04-17 11:36:00 UTC,long,70.00000000000028
2025-04-21 11:48:00 UTC,2025-04-21 16:55:00 UTC,short,-62.999999999999545
2025-04-22 11:00:00 UTC,2025-04-22 11:24:00 UTC,long,39.99999999999986
2025-04-23 10:36:00 UTC,2025-04-23 11:00:00 UTC,short,54.999999999999716
2025-04-24 10:36:00 UTC,2025-04-24 11:00:00 UTC,short,64.99999999999986
2025-04-24 12:24:00 UTC,2025-04-24 16:55:00 UTC,short,-2.999999999999403
2025-04-25 10:36:00 UTC,2025-04-25 11:24:00 UTC,long,29.999999999999716
2025-04-28 10:36:00 UTC,2025-04-28 11:00:00 UTC,short,60.00000000000014
2025-04-29 10:36:00 UTC,2025-04-29 11:00:00 UTC,short,10.000000000000142
2025-04-29 11:24:00 UTC,2025-04-29 11:48:00 UTC,short,10.000000000000142
2025-04-30 10:36:00 UTC,2025-04-30 11:00:00 UTC,short,25.0
2025-04-30 11:24:00 UTC,2025-04-30 11:36:00 UTC,long,-45.000000000000284
2025-05-01 10:36:00 UTC,2025-05-01 11:00:00 UTC,long,50.0
2025-05-01 11:48:00 UTC,2025-05-01 12:00:00 UTC,long,-45.000000000000284
2025-05-02 10:36:00 UTC,2025-05-02 11:00:00 UTC,short,39.99999999999986
2025-05-02 12:00:00 UTC,2025-05-02 12:24:00 UTC,short,64.99999999999986
2025-05-05 10:36:00 UTC,2025-05-05 11:00:00 UTC,short,45.000000000000284
2025-05-05 12:12:00 UTC,2025-05-05 16:55:00 UTC,short,-3.9999999999999147
2025-05-06 10:36:00 UTC,2025-05-06 11:12:00 UTC,long,10.000000000000142
2025-05-06 12:00:00 UTC,2025-05-06 12:24:00 UTC,long,35.00000000000014
2025-05-07 10:36:00 UTC,2025-05-07 11:00:00 UTC,short,-45.000000000000284
2025-05-07 11:24:00 UTC,2025-05-07 11:48:00 UTC,short,25.0
2025-05-08 10:36:00 UTC,2025-05-08 11:00:00 UTC,long,29.999999999999716
2025-05-12 10:36:00 UTC,2025-05-12 11:00:00 UTC,short,45.000000000000284
2025-05-13 10:36:00 UTC,2025-05-13 11:36:00 UTC,long,39.99999999999986
2025-05-14 10:36:00 UTC,2025-05-14 11:24:00 UTC,long,-45.000000000000284
2025-05-14 12:00:00 UTC,2025-05-14 16:55:00 UTC,long,-53.999999999999915
2025-05-15 10:48:00 UTC,2025-05-15 11:24:00 UTC,short,10.000000000000142
2025-05-16 10:36:00 UTC,2025-05-16 11:24:00 UTC,short,-45.000000000000284
2025-05-19 11:00:00 UTC,2025-05-19 12:12:00 UTC,long,60.00000000000014
2025-05-20 11:24:00 UTC,2025-05-20 12:24:00 UTC,short,-45.000000000000284
2025-05-21 10:36:00 UTC,2025-05-21 11:00:00 UTC,short,45.000000000000284
2025-05-22 10:36:00 UTC,2025-05-22 11:00:00 UTC,long,4.999999999999716
2025-05-22 11:24:00 UTC,2025-05-22 16:55:00 UTC,long,-10.999999999999943
2025-05-23 10:36:00 UTC,2025-05-23 11:00:00 UTC,long,64.99999999999986
2025-05-26 11:00:00 UTC,2025-05-26 14:29:00 UTC,long,0.0
2025-05-27 10:36:00 UTC,2025-05-27 11:00:00 UTC,short,20.000000000000284
2025-05-28 10:36:00 UTC,2025-05-28 11:36:00 UTC,short,-45.000000000000284
2025-05-28 12:00:00 UTC,2025-05-28 12:24:00 UTC,long,4.999999999999716
2025-05-29 10:36:00 UTC,2025-05-29 11:00:00 UTC,short,10.000000000000142
2025-05-29 12:00:00 UTC,2025-05-29 16:55:00 UTC,short,31.000000000000227
2025-05-30 11:24:00 UTC,2025-05-30 16:55:00 UTC,short,-53.999999999999915
2025-06-02 10:36:00 UTC,2025-06-02 11:36:00 UTC,short,35.00000000000014
2025-06-02 12:12:00 UTC,2025-06-02 16:55:00 UTC,short,-6.000000000000227
2025-06-03 10:36:00 UTC,2025-06-03 11:12:00 UTC,long,45.000000000000284
2025-06-04 10:36:00 UTC,2025-06-04 11:12:00 UTC,long,-45.000000000000284
2025-06-05 10:36:00 UTC,2025-06-05 11:24:00 UTC,short,4.999999999999716
2025-06-06 10:36:00 UTC,2025-06-06 11:00:00 UTC,long,15.000000000000568
2025-06-06 11:24:00 UTC,2025-06-06 12:00:00 UTC,long,25.0
2025-06-09 10:36:00 UTC,2025-06-09 11:12:00 UTC,long,15.000000000000568
2025-06-09 11:36:00 UTC,2025-06-09 16:55:00 UTC,long,44.99999999999886
2025-06-10 10:36:00 UTC,2025-06-10 11:36:00 UTC,long,50.0
2025-06-11 10:36:00 UTC,2025-06-11 12:00:00 UTC,long,25.0
2025-06-12 10:36:00 UTC,2025-06-12 11:00:00 UTC,long,34.99999999999943
